step,AvgRoutedR,AvgR,AvgRouted%,ActorLoss,BaselineLoss
405,1147.864409,7423.889648,29.1015625,-32914.65625,71075880
406,1148.764286,7579.740234,27.34375,-30756.57813,72804840
407,1145.839193,7509.76709,28.125,-31601.97852,72036816
408,1147.367014,7665.810059,26.3671875,-32624.55273,73766512
409,1147.111207,7492.833984,28.3203125,-33280.42578,71842920
410,1140.495642,7456.353516,28.7109375,-32989.85938,71452560
411,1145.126807,7457.682617,28.7109375,-30227.7168,71454936
412,1144.832589,7699.731445,25.9765625,-32465.87891,74151032
413,1142.501701,7456.929199,28.7109375,-33321.54688,71453088
414,1146.036245,7890.266602,23.828125,-34088.84375,76258800
415,1142.835991,7491.623535,28.3203125,-32798.53906,71833584
416,1146.12718,7769.239258,25.1953125,-35181.21875,74915776
417,1142.073143,7612.511719,26.953125,-32425.81641,73180960
418,1145.934292,7388.742188,29.4921875,-30123.69531,70684752
419,1144.136819,7301.729004,30.46875,-31223.26563,69718240
420,1148.24179,7959.946289,23.046875,-34941.05469,77027056
421,1146.81097,7527.332031,27.9296875,-32285.69727,72219120
422,1147.244526,7631.196289,26.7578125,-32159.23438,73374400
423,1148.953125,7389.632813,29.4921875,-31745.21094,70679184
424,1145.326315,7163.737305,32.03125,-29451.83984,68178112
425,1142.638572,7629.963867,26.7578125,-33205.06641,73368000
426,1142.274731,7387.663086,29.4921875,-30917.9375,70674256
427,1141.571875,7577.773438,27.34375,-31308.11133,72788128
428,1144.105257,7768.72998,25.1953125,-32930.32422,74905920
429,1147.599978,7527.552734,27.9296875,-31740.98828,72215200
430,1145.894221,7821.05957,24.609375,-32615.77148,75481024
431,1146.668211,7492.708984,28.3203125,-32781.625,71829968
432,1141.612145,7560.483398,27.5390625,-31275.33789,72594840
433,1137.647615,7368.989258,29.6875,-30561.89453,70476560
434,1144.474025,7284.536133,30.6640625,-30548.68945,69516224
435,1138.721255,7732.758789,25.5859375,-33492.97266,74512672
436,1144.348384,7492.051758,28.3203125,-33960.99609,71822496
437,1148.536354,7406.797852,29.296875,-32756.38086,70865480
438,1137.620536,7697.858398,25.9765625,-32881.6875,74127224
439,1150.136023,7476.40625,28.515625,-32695.63672,71635200
440,1147.817708,7821.533203,24.609375,-33862.93359,75476656
441,1145.390299,7509.640625,28.125,-31968.81641,72014584
442,1153.939512,7719.375,25.78125,-33899.71484,74328144
443,1147.258449,7665.78125,26.3671875,-32572.52344,73744528
444,1147.292293,7700.371094,25.9765625,-32593.27734,74130112
445,1144.130769,7751.439453,25.390625,-32412.45703,74705888
446,1145.153045,7302.039063,30.46875,-31304.45703,69708576
447,1148.535714,7821.709961,24.609375,-34094.85547,75474944
448,1146.51252,7302.453125,30.46875,-31400.29102,69703216
449,1145.452652,7717.187012,25.78125,-34686.80469,74317840
450,1151.023226,7442.092773,28.90625,-32597.27344,71246928
451,1146.505283,7596.414551,27.1484375,-32314.74219,72973840
